종목코드,종목명,시장구분,종가,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
417180,핑거스토리,KOSDAQ,5470,5230,5520,5210,55538,299465930,72294933280,13216624
446750,하나26호스팩,KOSDAQ,2085,2085,2095,2085,12473,26039345,12572550000,6030000
448370,하나27호스팩,KOSDAQ,2105,2130,2145,2080,41184,87014620,11830100000,5620000
388220,하나금융19호스팩,KOSDAQ,2835,0,0,0,0,0,17888850000,6310000
400560,하나금융20호스팩,KOSDAQ,2945,2890,2955,2890,12617,36902265,8982250000,3050000
406760,하나금융21호스팩,KOSDAQ,2135,2125,2150,2125,2750,5875215,15820350000,7410000
418170,하나금융22호스팩,KOSDAQ,2200,0,0,0,0,0,13222000000,6010000
427950,하나금융23호스팩,KOSDAQ,2385,2385,2395,2335,39826,94918120,11519550000,4830000
430230,하나금융24호스팩,KOSDAQ,2095,2100,2100,2085,362,756705,16768380000,8004000
435620,하나금융25호스팩,KOSDAQ,9730,9730,9780,9730,6485,63255240,41858460000,4302000
86790,하나금융지주,KOSPI,41500,41200,41600,41150,185958,7701030750,12279994254000,295903476
299030,하나기술,KOSDAQ,63900,63400,64400,63200,54837,3498287000,478074559500,7481605
67310,하나마이크론,KOSDAQ GLOBAL,15190,15150,15330,15040,347391,5276757680,727932962260,47921854
372290,하나머스트7호스팩,KOSDAQ,2370,2390,2395,2360,4761,11299925,10200480000,4304000
166090,하나머티리얼즈,KOSDAQ GLOBAL,39750,40250,40450,39450,75411,3000592850,785168791500,19752674
293480,하나제약,KOSPI,14600,14500,14670,14460,11458,166978280,259485011600,17772946
39130,하나투어,KOSPI,54600,54200,54800,53700,55038,2988847300,875739501000,16039185
136480,하림,KOSDAQ,3160,3180,3235,3145,1050980,3351430000,335622658320,106209702
3380,하림지주,KOSDAQ GLOBAL,8790,8800,8900,8740,578743,5104970010,984529408590,112005621
101670,하이드로리튬,KOSDAQ,31900,30000,32750,29650,530672,16836610400,712433896900,22333351
365590,하이딥,KOSDAQ,1948,1921,1975,1857,739793,1431958074,269617521696,138407352
149980,하이로닉,KOSDAQ,6970,6750,7030,6710,73010,507065410,106904347510,15337783
13030,하이록코리아,KOSDAQ,20950,20800,21100,20750,61979,1301481500,269334247500,12856050
352820,하이브,KOSPI,291500,285000,295000,282500,283252,82479736000,12139437920500,41644727
126700,하이비젼시스템,KOSDAQ,20850,20200,21050,20050,318831,6602588800,311543035200,14942112
106080,하이소닉,KOSDAQ,10900,10820,11170,10770,37829,411353280,161086042400,14778536
71090,하이스틸,KOSPI,3625,3560,3655,3535,83926,301571280,73194082375,20191471
377400,하이제6호스팩,KOSDAQ,2270,0,0,0,0,0,12275025000,5407500
400840,하이제7호스팩,KOSDAQ,2115,2110,2115,2105,4246,8956320,10828800000,5120000
221840,하이즈항공,KOSDAQ,3360,3410,3460,3355,9253,31200015,62833884960,18700561
106190,하이텍팜,KOSDAQ,13210,13120,13410,13080,16091,211746720,93642810220,7088782
19490,하이트론,KOSPI,2470,0,0,0,0,0,23739723280,9611224
80,하이트진로,KOSPI,23250,23200,23550,23150,175490,4091753950,1630606455750,70133611
87,하이트진로2우B,KOSPI,16620,16730,16730,16490,175,2899080,18782893560,1130138
140,하이트진로홀딩스,KOSPI,9630,9640,9660,9550,3664,35143050,223481146950,23206765
145,하이트진로홀딩스우,KOSPI,12900,12830,12920,12830,112,1446660,6073449000,470810
373200,하인크코리아,KOSDAQ,4700,4625,4765,4565,80101,376252780,88956900000,18927000
66130,하츠,KOSDAQ,6010,5920,6100,5890,48660,291745480,76928000000,12800000
152550,한국ANKOR유전,KOSPI,715,750,762,711,9996840,7244405282,50064300000,70020000
4590,한국가구,KOSDAQ,4320,4285,4350,4285,5496,23662555,64800000000,15000000
36460,한국가스공사,KOSPI,25500,25850,25900,25450,209898,5371398250,2353981500000,92313000
39340,한국경제TV,KOSDAQ,5610,5610,5630,5560,7969,44560590,129030000000,23000000
5430,한국공항,KOSPI,39500,39400,39700,39150,2310,91153100,125071022500,3166355
71050,한국금융지주,KOSPI,54200,54100,54700,54000,41685,2263562600,3020348766400,55725992
71055,한국금융지주우,KOSPI,41350,41250,41600,40950,2895,119156750,242238678850,5858251
34950,한국기업평가,KOSDAQ,72200,72700,72900,72100,1354,98096400,327825110800,4540514
10040,한국내화,KOSPI,3505,3425,3545,3330,601503,2072646620,143940052310,41067062
25540,한국단자,KOSPI,60900,61300,61400,60300,22231,1351303900,634273500000,10415000
222980,한국맥널티,KOSDAQ,5160,5190,5190,5000,66694,339600470,56922452280,11031483
10100,한국무브넥스,KOSPI,4000,3770,4015,3730,723076,2802679210,121801680000,30450420
331660,한국미라클피플사,KONEX,15500,0,0,0,0,0,17050000000,1100000
256840,한국비엔씨,KOSDAQ,3740,3670,3790,3635,207986,773361790,253992536820,67912443
4090,한국석유,KOSPI,10490,10470,10530,10460,11787,123626800,133161318800,12694120
25550,한국선재,KOSDAQ,4230,4170,4240,4125,87779,367886285,101135907540,23909198
2200,한국수출포장,KOSPI,3285,3310,3320,3230,29939,97722300,131400000000,40000000
2960,한국쉘석유,KOSPI,229500,230000,230000,229000,920,211097500,298350000000,1300000
17890,한국알콜,KOSDAQ,10250,10340,10340,10190,14412,147202580,221459040000,21605760
240,한국앤컴퍼니,KOSPI,12880,12700,12940,12690,76107,980091050,1222765891200,94935240
80720,한국유니온제약,KOSDAQ,5550,5590,5590,5450,11844,65204630,43865690400,7903728
123890,한국자산신탁,KOSPI,3005,3005,3010,2985,19204,57660930,372553144760,123977752
15760,한국전력,KOSPI,18430,18650,18910,18330,1008887,18719147960,11831397939110,641964077
63570,한국전자금융,KOSDAQ,5540,5550,5590,5400,147963,812432490,189178413120,34147728
41460,한국전자인증,KOSDAQ,4865,4775,4870,4770,40707,196889980,92435000000,19000000
6200,한국전자홀딩스,KOSPI,1026,1014,1028,1010,104601,106741386,48020017536,46803136
101680,한국정밀기계,KOSDAQ,4400,4170,4480,4160,54540,235731815,36977600000,8404000
39740,한국정보공학,KOSDAQ,3710,3690,3745,3650,51069,189204145,29748252870,8018397
53300,한국정보인증,KOSDAQ,5110,5100,5180,5090,16197,82727170,213477051410,41776331
25770,한국정보통신,KOSDAQ,10340,9980,10370,9940,49312,501730120,387173762140,37444271
409570,한국제10호스팩,KOSDAQ,3110,3185,3210,3030,644759,2006417985,16825100000,5410000
436610,한국제11호스팩,KOSDAQ,2790,0,0,0,0,0,16795800000,6020000
23350,한국종합기술,KOSPI,6640,6640,6670,6540,18130,119743770,72708000000,10950000
25890,한국주강,KOSPI,3140,3165,3165,3110,17058,53517895,35511073260,11309259
970,한국주철관,KOSPI,7250,7140,7300,7130,13060,94356240,165303625000,22800500
104700,한국철강,KOSPI,6670,6840,6840,6670,21865,146565760,283141500000,42450000
17960,한국카본,KOSPI,10910,10870,10950,10850,88432,963537950,479611858870,43960757
23760,한국캐피탈,KOSDAQ,667,665,669,665,69556,46416469,210511587192,315609576
54040,한국컴퓨터,KOSDAQ,4235,4215,4260,4180,24241,102509370,68061913150,16071290
161890,한국콜마,KOSPI,38200,38050,38200,37700,42345,1609440250,874061076000,22881180
24720,한국콜마홀딩스,KOSPI,14310,14350,14400,14280,2812,40287290,265832848890,18576719
21650,한국큐빅,KOSDAQ,3205,3220,3250,3180,137991,442892235,52403554415,16350563
161390,한국타이어앤테크놀로지,KOSPI,35900,35100,36200,35100,129072,4624490650,4447114977100,123875069
53590,한국테크놀로지,KOSDAQ,334,0,0,0,0,0,52484809098,157140147
34830,한국토지신탁,KOSPI,1361,1356,1363,1346,104097,141231035,343637842030,252489230
7280,한국특강,KOSPI,2085,2055,2090,2050,38664,79698730,126329311830,60589598
32300,한국파마,KOSDAQ,19730,19500,19890,19500,8781,173257250,215189210730,10906701
168490,한국패러랠,KOSPI,2155,2160,2160,2155,460,991605,172443100000,80020000
37230,한국팩키지,KOSDAQ,2395,2390,2405,2330,26612,62755065,71371783165,29800327
47810,한국항공우주,KOSPI,51800,51400,52100,51000,276212,14215395800,5049210542600,97475107
123690,한국화장품,KOSPI,7100,7080,7130,7050,5006,35568240,114082800000,16068000
3350,한국화장품제조,KOSPI,24750,24800,25000,24500,9968,246538300,112167000000,4532000
30520,한글과컴퓨터,KOSDAQ,14020,13770,14130,13770,41585,581623390,359041460680,25609234
52600,한네트,KOSDAQ,5650,5480,5670,5470,54244,302425630,65334905000,11563700
11500,한농화성,KOSPI,16650,16440,16910,16370,322221,5391343370,260356749300,15637042
2390,한독,KOSPI,15100,14880,15130,14870,3491,52430430,207829348300,13763533
256150,한독크린텍,KOSDAQ,7310,7250,7340,7210,19141,139828050,61367450000,8395000
92460,한라IMS,KOSDAQ,7110,7390,7390,7000,117461,837462340,125260190370,17617467
53690,한미글로벌,KOSPI,30900,31200,31750,30850,153098,4775757050,338588295000,10957550
42700,한미반도체,KOSPI,20200,19730,20400,19730,722120,14541236370,1966253900400,97339302
8930,한미사이언스,KOSPI,37650,37700,38150,37200,70289,2661082800,2633878791000,69956940
128940,한미약품,KOSPI,302500,299500,307000,299500,11879,3613541500,3800052795000,12562158
47080,한빛소프트,KOSDAQ,2965,2965,2990,2945,14900,44157640,73598303330,24822362
9240,한샘,KOSPI,46400,45250,46600,45250,10757,497038550,1091974259200,23533928
20000,한섬,KOSPI,25150,25200,25400,25100,21425,540576150,619444500000,24630000
3680,한성기업,KOSPI,5980,6130,6130,5970,45726,275383030,37132899700,6209515
105630,한세실업,KOSPI,16910,17100,17100,16660,72368,1220751770,676400000000,40000000
69640,한세엠케이,KOSPI,3345,3935,4170,3235,2067963,7474207695,100706249190,30106502
16450,한세예스24홀딩스,KOSPI,4695,4780,4780,4640,5180,24318090,187800000000,40000000
10420,한솔PNS,KOSPI,1392,1386,1407,1385,32111,44751278,28526272704,20493012
9180,한솔로지스틱스,KOSPI,2800,2795,2830,2780,46819,131319905,76936790000,27477425
114810,한솔아이원스,KOSDAQ,7830,7700,7920,7690,56487,441981600,229827522420,29352174
70590,한솔인티큐브,KOSDAQ,1603,1601,1616,1597,15174,24289742,22248872163,13879521
213500,한솔제지,KOSPI,11260,11250,11280,11200,23284,261791310,267994485760,23800576
14680,한솔케미칼,KOSPI,211000,212000,215500,210000,19317,4104964500,2391726145000,11335195
4710,한솔테크닉스,KOSPI,6940,6800,6980,6760,195117,1343007780,222842553320,32109878
4150,한솔홀딩스,KOSPI,3115,3085,3120,3085,22315,69205040,130856717355,42008577
25750,한솔홈데코,KOSPI,1038,1031,1041,1031,105840,109834971,83626624662,80565149
226440,한송네오텍,KOSDAQ,1530,0,0,0,0,0,90418067280,59096776
42520,한스바이오메드,KOSDAQ,13430,13310,13510,12810,74952,982186370,162718739520,12116064
4960,한신공영,KOSPI,7620,7550,7650,7550,6378,48358700,88168749240,11570702
11700,한신기계,KOSPI,5800,5780,5840,5740,96415,556847570,188187675800,32446151
78350,한양디지텍,KOSDAQ,12210,11200,12400,11200,265326,3173561620,186133904220,15244382
45100,한양이엔지,KOSDAQ,15190,15210,15290,15100,21781,330872280,273420000000,18000000
1750,한양증권,KOSPI,8980,8960,8980,8920,2951,26422880,114302235320,12728534
1755,한양증권우,KOSPI,12480,12480,12480,12330,284,3513470,6552000000,525000
18880,한온시스템,KOSPI,9450,9210,9490,9210,216626,2039083100,5044410000000,533800000
9420,한올바이오파마,KOSPI,22400,21450,22800,21450,343555,7687987050,1170190291200,52240638
14130,한익스프레스,KOSPI,6290,5990,6430,5940,84590,530639070,75480000000,12000000
24740,한일단조,KOSDAQ,2965,2975,2995,2935,279252,827952115,93324252640,31475296
5860,한일사료,KOSDAQ,6700,6700,7000,6510,8582773,57908485950,264004689500,39403685
300720,한일시멘트,KOSPI,12610,12680,12760,12540,30738,389037990,873388019400,69261540
123840,한일진공,KOSDAQ,421,407,423,405,124828,51787010,42487979286,100921566
2220,한일철강,KOSPI,3320,3360,3360,3310,3662,12145035,88635567200,26697460
6390,한일현대시멘트,KOSPI,17290,17350,17350,17200,5099,87981420,334175448880,19327672
3300,한일홀딩스,KOSPI,11440,11340,11460,11280,8284,94608310,352728192960,30832884
7770,한일화학,KOSDAQ,22800,21900,23100,21050,78554,1759547250,80028000000,3510000
51600,한전KPS,KOSPI,35850,36900,36900,35550,115683,4158683400,1613250000000,45000000
52690,한전기술,KOSPI,67000,67500,68800,66500,81643,5487844200,2560740000000,38220000
130660,한전산업,KOSPI,7900,7920,7960,7860,26917,212824240,257540000000,32600000
198940,한주라이트메탈,KOSDAQ,6620,6410,6700,6300,819758,5402702460,128665095300,19435815
107640,한중엔시에스,KONEX,10280,10000,10280,10000,2,20280,73174201640,7118113
2320,한진,KOSPI,19600,19500,19700,19470,7949,155251740,292973508800,14947628
3480,한진중공업홀딩스,KOSPI,3825,3835,3840,3755,16858,63776460,112951530900,29529812
180640,한진칼,KOSPI,42150,40850,42400,40850,18906,789454000,2814009701400,66761796
18064K,한진칼우,KOSPI,24800,24900,25000,24700,282,6973600,13311796800,536766
5110,한창,KOSPI,765,740,768,740,304505,229159557,60737686020,79395668
79170,한창산업,KOSDAQ,13360,13130,13750,12720,392026,5181552980,69472000000,5200000
9460,한창제지,KOSPI,1349,1353,1353,1345,20121,27138632,80491438614,59667486
372910,한컴라이프케어,KOSPI,4635,4645,4645,4590,19900,91842510,128270871810,27674406
54920,한컴위드,KOSDAQ,4050,3885,4070,3870,86165,345927380,114279178050,28217081
2680,한탑,KOSDAQ,1425,1460,1464,1407,267735,382389919,42742614225,29994817
880,한화,KOSPI,28150,28050,28250,27950,82828,2327596400,2110088390250,74958735
00088K,한화3우B,KOSPI,14680,14610,14700,14610,20371,298797710,329888960000,22472000
452260,한화갤러리아,KOSPI,1661,1634,1667,1634,1565735,2590272740,322000812210,193859610
45226K,한화갤러리아우,KOSPI,8750,8460,8990,8460,15547,135847480,25414112500,2904470
451800,한화리츠,KOSPI,5030,5070,5090,4975,30354,152771005,355118000000,70600000
88350,한화생명,KOSPI,2495,2440,2515,2435,863220,2144420250,2166982350000,868530000
370,한화손해보험,KOSPI,4355,4315,4390,4275,119813,520371350,508397974825,116738915
9830,한화솔루션,KOSPI,48100,46800,48600,46550,1250598,59868698850,8268030981600,171892536
9835,한화솔루션우,KOSPI,35500,35050,35900,35050,7028,249754350,91424889500,2575349
272210,한화시스템,KOSPI,13760,13780,13930,13720,169452,2336629410,2599530792640,188919389
12450,한화에어로스페이스,KOSPI,103800,101000,104400,101000,329229,33850165800,5255394000000,50630000
885,한화우,KOSPI,33250,33050,33250,33050,312,10338600,15936525500,479294
3530,한화투자증권,KOSPI,2690,2675,2695,2665,140859,377955000,577133514750,214547775
3535,한화투자증권우,KOSPI,5020,4995,5020,4995,3846,19219265,24096000000,4800000
386580,한화플러스제2호스팩,KOSDAQ,2145,2155,2155,2140,2894,6206110,8923200000,4160000
430460,한화플러스제3호스팩,KOSDAQ,2065,2050,2070,2050,6430,13262200,12224800000,5920000
195870,해성디에스,KOSPI,45000,44450,45100,44000,21324,954803900,765000000000,17000000
34810,해성산업,KOSDAQ,9340,9250,9350,9230,20702,192363260,304081044380,32556857
03481K,해성산업1우,KOSDAQ,11120,11070,11140,11070,386,4293890,15444812640,1388922
76610,해성옵틱스,KOSDAQ,498,495,505,494,98423,49257435,63378465012,127265994
59270,해성티피씨,KOSDAQ,6330,6410,6410,6290,26081,165378910,63431967840,10020848
101530,해태제과식품,KOSPI,5980,6030,6030,5970,15189,91063780,174118595560,29116822
220180,핸디소프트,KOSDAQ,3155,3080,3195,3080,66560,208584120,61232240000,19408000
143210,핸즈코퍼레이션,KOSPI,3360,3410,3410,3230,5054,16856610,73460580480,21863268
900270,헝셩그룹,KOSDAQ,351,330,362,330,1788679,629343749,30074382000,85682000
214180,헥토이노베이션,KOSDAQ,12590,12650,12650,12550,13596,171040330,166907959150,13257185
234340,헥토파이낸셜,KOSDAQ,18250,18280,18280,18110,1900,34645400,172517250000,9453000
84990,헬릭스미스,KOSDAQ,8290,8010,8330,8010,67769,557359730,344835225410,41596529
720,현대건설,KOSPI,38900,38650,39000,38250,123679,4788166500,4331739258500,111355765
725,현대건설우,KOSPI,50800,50800,51300,50700,1213,61911400,53578404400,1054693
170030,현대공업,KOSDAQ,9210,8700,9290,8680,1010811,9197379840,141281400000,15340000
453340,현대그린푸드,KOSPI,13070,13580,13600,12900,183150,2413799420,442823545980,33880914
86280,현대글로비스,KOSPI,162400,160300,162500,160300,26063,4214976500,6090000000000,37500000
64350,현대로템,KOSPI,31350,32650,32850,31100,2168573,68496815800,3421610885550,109142293
79430,현대리바트,KOSPI,7950,7910,8060,7910,4002,31928680,163255491900,20535282
12330,현대모비스,KOSPI,223500,220000,224500,220000,87655,19541096500,21072718509000,94285094
319400,현대무벡스,KOSDAQ,4120,4125,4220,4045,2337701,9678722245,483454021080,117343209
10620,현대미포조선,KOSPI,68500,68400,69100,67900,102585,7001165900,2736037206500,39942149
48410,현대바이오,KOSDAQ,22000,22150,22300,21350,203556,4457165800,875457176000,39793508
52260,현대바이오랜드,KOSDAQ,12230,12000,12280,12000,9408,113663760,183450000000,15000000
69960,현대백화점,KOSPI,52000,51600,52100,51400,26306,1364587600,1216926932000,23402441
4560,현대비앤지스틸,KOSPI,15030,14930,15030,14690,72085,1071519760,226634529330,15078811
4565,현대비앤지스틸우,KOSPI,50500,50400,50800,50400,70,3539800,5547526000,109852
4310,현대약품,KOSPI,4770,4670,4800,4670,43644,206801480,152640000000,32000000
41440,현대에버다임,KOSDAQ,7470,7430,7490,7320,129429,961198810,133832101680,17915944
39010,현대에이치티,KOSDAQ,7370,7340,7450,7250,16468,121213020,63566250000,8625000
17800,현대엘리베이,KOSPI,41300,40850,42250,40700,231405,9559675000,1685667388300,40815191
307950,현대오토에버,KOSPI,124700,120700,125000,120100,58234,7132427900,3419770555400,27423982
11210,현대위아,KOSPI,60900,59100,61400,59100,124947,7597017200,1656180554700,27195083
90850,현대이지웰,KOSDAQ,6610,6590,6630,6480,40849,266809600,156963446210,23746361
4020,현대제철,KOSPI,34300,34450,34500,34000,124038,4246277150,4577190425500,133445785
5440,현대지에프홀딩스,KOSPI,3880,3915,3930,3875,70329,273671105,247635443840,63823568
5380,현대차,KOSPI,204000,202500,205000,202500,279132,56893386000,43152427224000,211531506
5387,현대차2우B,KOSPI,111600,109800,112000,109700,34502,3837375600,4031058625200,36120597
5389,현대차3우B,KOSPI,107400,106400,108000,106300,6664,715270600,258237715200,2404448
5385,현대차우,KOSPI,108700,107600,109400,107600,38034,4133041900,2621096035300,24113119
1500,현대차증권,KOSPI,8860,8900,8900,8790,5689,50191540,280973299320,31712562
11760,현대코퍼레이션,KOSPI,19080,19130,19240,18930,12706,241795910,252408671280,13228966
227840,현대코퍼레이션홀딩스,KOSPI,11360,11410,11460,11330,3784,43036370,103385496960,9100836
